PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,MONTH
62.00,0.00,0.00,596.00,OO,20304,SkyWest Airlines Inc.,06700,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
62.00,0.00,0.00,678.00,OO,20304,SkyWest Airlines Inc.,06700,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12012,1201205,32012,GUC,"Gunnison, CO",CO,08,Colorado,82,1
62.00,0.00,0.00,692.00,9E,20363,Endeavor Air Inc.,07024,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
62.00,0.00,0.00,700.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
62.00,0.00,0.00,729.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,1
62.00,0.00,0.00,825.00,DL,19790,Delta Air Lines Inc.,01260,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1
62.00,0.00,0.00,833.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,11953,1195302,31953,GNV,"Gainesville, FL",FL,12,Florida,33,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,1
62.00,0.00,0.00,833.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,11953,1195302,31953,GNV,"Gainesville, FL",FL,12,Florida,33,1
62.00,0.00,0.00,956.00,OO,20304,SkyWest Airlines Inc.,06700,10849,1084907,30849,BZN,"Bozeman, MT",MT,30,Montana,84,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
62.00,0.00,0.00,991.00,DL,19790,Delta Air Lines Inc.,01260,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
62.00,0.00,0.00,1071.00,WN,19393,Southwest Airlines Co.,06725,10666,1066602,30666,BLI,"Bellingham, WA",WA,53,Washington,93,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,1
62.00,0.00,0.00,1393.00,WN,19393,Southwest Airlines Co.,06725,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,1
62.00,0.00,0.00,1662.00,WN,19393,Southwest Airlines Co.,06725,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,1
62.00,0.00,0.00,1680.00,WN,19393,Southwest Airlines Co.,06725,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1
62.00,0.00,0.00,2396.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,1
62.00,1865.00,0.00,127.00,8E,20331,Bering Air Inc.,06992,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,14856,1485602,34856,SKK,"Shaktoolik, AK",AK,02,Alaska,1,1
62.00,2047.00,18043.00,109.00,8E,20331,Bering Air Inc.,06992,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,15709,1570902,35709,WAA,"Wales, AK",AK,02,Alaska,1,1
62.00,6906.00,28054.00,20.00,GV,20455,Grant Aviation,06985,11336,1133602,31336,DLG,"Dillingham, AK",AK,02,Alaska,1,12737,1273701,32737,KMO,"Manokotak, AK",AK,02,Alaska,1,1
63.00,0.00,0.00,152.00,YR,20424,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",06942,10661,1066106,30661,BLD,"Boulder City, NV",NV,32,Nevada,85,11869,1186902,30463,GCN,"Grand Canyon, AZ",AZ,04,Arizona,81,1
63.00,0.00,0.00,278.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,15153,1515303,35153,TCL,"Tuscaloosa, AL",AL,01,Alabama,51,1
63.00,0.00,0.00,278.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,15153,1515303,35153,TCL,"Tuscaloosa, AL",AL,01,Alabama,51,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,1
63.00,0.00,0.00,334.00,YX,20452,Republic Airline,06003,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
63.00,0.00,0.00,449.00,YX,20452,Republic Airline,06003,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
63.00,0.00,0.00,489.00,YX,20452,Republic Airline,06003,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
63.00,0.00,0.00,493.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1
63.00,0.00,0.00,594.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
63.00,0.00,0.00,873.00,MQ,20398,Envoy Air,06820,10620,1062003,30620,BIL,"Billings, MT",MT,30,Montana,84,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
63.00,0.00,0.00,945.00,WN,19393,Southwest Airlines Co.,06725,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
63.00,0.00,0.00,991.00,DL,19790,Delta Air Lines Inc.,01260,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
63.00,0.00,0.00,1028.00,WN,19393,Southwest Airlines Co.,06725,11109,1110902,30189,COS,"Colorado Springs, CO",CO,08,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
63.00,0.00,0.00,1087.00,DL,19790,Delta Air Lines Inc.,01260,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1
63.00,0.00,0.00,1155.00,WN,19393,Southwest Airlines Co.,06725,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,1
63.00,0.00,0.00,1258.00,DL,19790,Delta Air Lines Inc.,01260,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,10540,1054005,30540,BED,"Bedford, MA",MA,25,Massachusetts,13,1
63.00,0.00,0.00,1964.00,WN,19393,Southwest Airlines Co.,06725,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1
63.00,0.00,0.00,2045.00,WN,19393,Southwest Airlines Co.,06725,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,1
63.00,0.00,0.00,2565.00,DL,19790,Delta Air Lines Inc.,01260,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
63.00,468.00,0.00,143.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,11833,1183305,31833,FYU,"Fort Yukon, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,1
64.00,0.00,0.00,11.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",01168,15215,1521503,35215,TIQ,"Tinian, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,14955,1495503,34955,SPN,"Saipan, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,1
64.00,0.00,0.00,157.00,DL,19790,Delta Air Lines Inc.,01260,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,1
64.00,0.00,0.00,157.00,DL,19790,Delta Air Lines Inc.,01260,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,1
64.00,0.00,0.00,177.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,16218,1621802,33785,YUM,"Yuma, AZ",AZ,04,Arizona,81,1
64.00,0.00,0.00,190.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10185,1018502,30185,AEX,"Alexandria, LA",LA,22,Louisiana,72,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1
64.00,0.00,0.00,202.00,YR,20424,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",06942,10661,1066106,30661,BLD,"Boulder City, NV",NV,32,Nevada,85,14081,1408102,34081,PGA,"Page, AZ",AZ,04,Arizona,81,1
64.00,0.00,0.00,486.00,F9,20436,Frontier Airlines Inc.,06460,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
64.00,0.00,0.00,632.00,DL,19790,Delta Air Lines Inc.,01260,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1
64.00,0.00,0.00,647.00,DL,19790,Delta Air Lines Inc.,01260,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
64.00,0.00,0.00,689.00,OO,20304,SkyWest Airlines Inc.,06700,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
64.00,0.00,0.00,757.00,WN,19393,Southwest Airlines Co.,06725,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,1
64.00,0.00,0.00,834.00,WN,19393,Southwest Airlines Co.,06725,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
64.00,0.00,0.00,962.00,WN,19393,Southwest Airlines Co.,06725,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,1
64.00,0.00,0.00,1036.00,DL,19790,Delta Air Lines Inc.,01260,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1
64.00,0.00,0.00,1039.00,DL,19790,Delta Air Lines Inc.,01260,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
64.00,0.00,0.00,1089.00,DL,19790,Delta Air Lines Inc.,01260,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1
64.00,0.00,0.00,1134.00,WN,19393,Southwest Airlines Co.,06725,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,12896,1289607,32896,LBB,"Lubbock, TX",TX,48,Texas,74,1
64.00,0.00,0.00,1209.00,YX,20452,Republic Airline,06003,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,1
64.00,0.00,0.00,1888.00,UA,19977,United Air Lines Inc.,0A875,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
64.00,90.00,0.00,1463.00,WN,19393,Southwest Airlines Co.,06725,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
64.00,134.00,0.00,3310.00,WN,19393,Southwest Airlines Co.,06725,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
64.00,2983.00,0.00,7.00,3AQ,21909,"Maritime Helicopters, Inc.",01230,12786,1278601,32786,KQA,"Akutan, AK",AK,02,Alaska,1,16567,1656701,36553,7AK,"Akun, AK",AK,02,Alaska,1,1
64.00,3362.00,0.00,2554.00,WN,19393,Southwest Airlines Co.,06725,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
65.00,0.00,0.00,202.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",01168,12455,1245502,32455,JBR,"Jonesboro, AR",AR,05,Arkansas,71,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1
65.00,0.00,0.00,202.00,YR,20424,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",06942,14081,1408102,34081,PGA,"Page, AZ",AZ,04,Arizona,81,10661,1066106,30661,BLD,"Boulder City, NV",NV,32,Nevada,85,1
65.00,0.00,0.00,226.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
65.00,0.00,0.00,530.00,YX,20452,Republic Airline,06003,14193,1419306,33728,PNS,"Pensacola, FL",FL,12,Florida,33,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
65.00,0.00,0.00,541.00,YX,20452,Republic Airline,06003,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
65.00,0.00,0.00,557.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,1
65.00,0.00,0.00,769.00,OH,20397,PSA Airlines Inc.,07028,13360,1336004,33360,MLB,"Melbourne, FL",FL,12,Florida,33,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,1
65.00,0.00,0.00,828.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,13061,1306106,33038,LRD,"Laredo, TX",TX,48,Texas,74,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,1
65.00,0.00,0.00,841.00,WN,19393,Southwest Airlines Co.,06725,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1
65.00,0.00,0.00,848.00,OO,20304,SkyWest Airlines Inc.,06700,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10431,1043106,30431,AVL,"Asheville, NC",NC,37,North Carolina,36,1
65.00,0.00,0.00,966.00,WN,19393,Southwest Airlines Co.,06725,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1
65.00,0.00,0.00,1023.00,YX,20452,Republic Airline,06003,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,1
65.00,0.00,0.00,1093.00,WN,19393,Southwest Airlines Co.,06725,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,1
65.00,0.00,0.00,1198.00,WN,19393,Southwest Airlines Co.,06725,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10849,1084907,30849,BZN,"Bozeman, MT",MT,30,Montana,84,1
65.00,0.00,0.00,1454.00,WN,19393,Southwest Airlines Co.,06725,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1
65.00,0.00,0.00,1477.00,WN,19393,Southwest Airlines Co.,06725,11109,1110902,30189,COS,"Colorado Springs, CO",CO,08,Colorado,82,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
65.00,0.00,0.00,1801.00,WN,19393,Southwest Airlines Co.,06725,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
65.00,0.00,0.00,1888.00,WN,19393,Southwest Airlines Co.,06725,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
65.00,0.00,0.00,1894.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10849,1084907,30849,BZN,"Bozeman, MT",MT,30,Montana,84,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,1
65.00,0.00,0.00,2079.00,UA,19977,United Air Lines Inc.,0A875,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
65.00,0.00,0.00,2125.00,DL,19790,Delta Air Lines Inc.,01260,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
65.00,0.00,0.00,2395.00,WN,19393,Southwest Airlines Co.,06725,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
65.00,273.00,0.00,1900.00,WN,19393,Southwest Airlines Co.,06725,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,1
65.00,374.00,0.00,1559.00,WN,19393,Southwest Airlines Co.,06725,12391,1239103,31703,ISP,"Islip, NY",NY,36,New York,22,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1
66.00,0.00,0.00,95.00,DL,19790,Delta Air Lines Inc.,01260,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
66.00,0.00,0.00,200.00,DL,19790,Delta Air Lines Inc.,01260,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
66.00,0.00,0.00,310.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,14711,1471105,34711,SCE,"State College, PA",PA,42,Pennsylvania,23,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,1
66.00,0.00,0.00,396.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,1
66.00,0.00,0.00,483.00,WN,19393,Southwest Airlines Co.,06725,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1
66.00,0.00,0.00,489.00,YX,20452,Republic Airline,06003,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,1
66.00,0.00,0.00,502.00,9E,20363,Endeavor Air Inc.,07024,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
66.00,0.00,0.00,557.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
66.00,0.00,0.00,583.00,WN,19393,Southwest Airlines Co.,06725,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
66.00,0.00,0.00,594.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
66.00,0.00,0.00,724.00,9E,20363,Endeavor Air Inc.,07024,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,1
66.00,0.00,0.00,746.00,DL,19790,Delta Air Lines Inc.,01260,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
66.00,0.00,0.00,757.00,WN,19393,Southwest Airlines Co.,06725,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,1
66.00,0.00,0.00,846.00,XP,20207,TEM Enterprises dba  Avelo Airlines,16144,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,1
66.00,0.00,0.00,906.00,WN,19393,Southwest Airlines Co.,06725,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,1
66.00,0.00,0.00,1182.00,WN,19393,Southwest Airlines Co.,06725,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,1
66.00,0.00,0.00,1201.00,DL,19790,Delta Air Lines Inc.,01260,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
66.00,0.00,0.00,1419.00,WN,19393,Southwest Airlines Co.,06725,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
66.00,0.00,0.00,1587.00,DL,19790,Delta Air Lines Inc.,01260,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1
66.00,148.00,12.00,127.00,8E,20331,Bering Air Inc.,06992,14856,1485602,34856,SKK,"Shaktoolik, AK",AK,02,Alaska,1,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,1
66.00,445.00,0.00,1383.00,WN,19393,Southwest Airlines Co.,06725,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1
66.00,1288.00,0.00,1709.00,WN,19393,Southwest Airlines Co.,06725,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1
67.00,0.00,0.00,144.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,13061,1306106,33038,LRD,"Laredo, TX",TX,48,Texas,74,1
67.00,0.00,0.00,276.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,1
67.00,0.00,0.00,276.00,G4,20368,Allegiant Air,06035,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
67.00,0.00,0.00,310.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,14711,1471105,34711,SCE,"State College, PA",PA,42,Pennsylvania,23,1
67.00,0.00,0.00,411.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,1
67.00,0.00,0.00,507.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
67.00,0.00,0.00,507.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,1
67.00,0.00,0.00,626.00,AS,19930,Alaska Airlines Inc.,06031,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11638,1163807,31638,FAT,"Fresno, CA",CA,06,California,91,1
67.00,0.00,0.00,660.00,WN,19393,Southwest Airlines Co.,06725,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,06,California,91,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,1
67.00,0.00,0.00,868.00,YV,20378,Mesa Airlines Inc.,06689,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
67.00,0.00,0.00,1034.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
67.00,0.00,0.00,1080.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
